alert_id,alert_type,severity,related_sku,related_location,related_supplier,message,created_at,resolved,resolved_at
ALT-300209,CAPACITY_WARNING,MEDIUM,,LOC-017,,Capacity Warning — review required (209),2026-07-14T05:37:46,true,2026-07-14T20:37:46.555489
ALT-300210,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (210),2026-07-04T22:37:46,true,2026-07-06T03:37:46.555489
ALT-300211,SUPPLIER_RISK,HIGH,,,SUP-120,Supplier Risk — review required (211),2026-07-28T17:37:46,false,
ALT-300212,CAPACITY_WARNING,LOW,,LOC-004,,Capacity Warning — review required (212),2026-07-15T01:37:46,false,
ALT-300213,SUPPLIER_RISK,LOW,,,SUP-069,Supplier Risk — review required (213),2026-07-16T08:37:46,true,2026-07-16T14:37:46.555489
ALT-300214,EXPIRY_WARNING,HIGH,SKU-00257,,,Expiry Warning — review required (214),2026-07-12T00:37:46,false,
ALT-300215,EXPIRY_WARNING,MEDIUM,SKU-00128,,,Expiry Warning — review required (215),2026-07-26T08:37:46,true,2026-07-27T18:37:46.555489
ALT-300216,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (216),2026-07-05T09:37:46,false,
ALT-300217,LOW_STOCK,CRITICAL,SKU-00368,LOC-015,,Low Stock — review required (217),2026-07-30T22:37:46,false,
ALT-300218,EXPIRY_WARNING,MEDIUM,SKU-00486,,,Expiry Warning — review required (218),2026-07-24T03:37:46,false,
ALT-300219,SUPPLIER_RISK,CRITICAL,,,SUP-162,Supplier Risk — review required (219),2026-07-28T08:37:46,false,
ALT-300220,EXPIRY_WARNING,CRITICAL,SKU-00235,,,Expiry Warning — review required (220),2026-07-02T05:37:46,false,
ALT-300221,EXPIRY_WARNING,CRITICAL,SKU-00332,,,Expiry Warning — review required (221),2026-07-09T21:37:46,false,
ALT-300222,LOW_STOCK,HIGH,SKU-00500,LOC-013,,Low Stock — review required (222),2026-07-15T22:37:46,false,
ALT-300223,CAPACITY_WARNING,LOW,,LOC-004,,Capacity Warning — review required (223),2026-07-13T09:37:46,false,
ALT-300224,CAPACITY_WARNING,MEDIUM,,LOC-004,,Capacity Warning — review required (224),2026-07-30T05:37:46,true,2026-08-01T04:37:46.555489
ALT-300225,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (225),2026-07-31T02:37:46,false,
ALT-300226,EXPIRY_WARNING,LOW,SKU-00432,,,Expiry Warning — review required (226),2026-07-21T13:37:46,true,2026-07-23T02:37:46.555489
ALT-300227,EXPIRY_WARNING,MEDIUM,SKU-00436,,,Expiry Warning — review required (227),2026-07-12T03:37:46,false,
ALT-300228,LOW_STOCK,MEDIUM,SKU-00313,LOC-012,,Low Stock — review required (228),2026-07-25T16:37:46,false,
ALT-300229,EXPIRY_WARNING,LOW,SKU-00479,,,Expiry Warning — review required (229),2026-07-05T13:37:46,true,2026-07-06T00:37:46.555489
ALT-300230,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (230),2026-07-17T13:37:46,false,
ALT-300231,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (231),2026-07-16T07:37:46,true,2026-07-16T17:37:46.555489
ALT-300232,CAPACITY_WARNING,MEDIUM,,LOC-013,,Capacity Warning — review required (232),2026-07-19T12:37:46,true,2026-07-21T04:37:46.555489
ALT-300233,SUPPLIER_RISK,HIGH,,,SUP-121,Supplier Risk — review required (233),2026-07-06T12:37:46,true,2026-07-07T14:37:46.555489
ALT-300234,LOW_STOCK,CRITICAL,SKU-00361,LOC-011,,Low Stock — review required (234),2026-07-04T10:37:46,true,2026-07-05T04:37:46.555489
ALT-300235,SUPPLIER_RISK,MEDIUM,,,SUP-163,Supplier Risk — review required (235),2026-07-11T21:37:46,false,
ALT-300236,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (236),2026-07-31T14:37:46,true,2026-07-31T19:37:46.555489
ALT-300237,LOW_STOCK,MEDIUM,SKU-00233,LOC-006,,Low Stock — review required (237),2026-07-27T23:37:46,true,2026-07-28T11:37:46.555489
ALT-300238,AUDIT_DUE,CRITICAL,,,SUP-100,Audit Due — review required (238),2026-07-08T13:37:46,true,2026-07-10T07:37:46.555489
ALT-300239,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (239),2026-07-17T03:37:46,false,
ALT-300240,SUPPLIER_RISK,HIGH,,,SUP-166,Supplier Risk — review required (240),2026-07-07T02:37:46,true,2026-07-07T03:37:46.555489
ALT-300241,AUDIT_DUE,HIGH,,,SUP-182,Audit Due — review required (241),2026-07-07T15:37:46,false,
ALT-300242,AUDIT_DUE,LOW,,,SUP-031,Audit Due — review required (242),2026-07-09T12:37:46,false,
ALT-300243,EXPIRY_WARNING,HIGH,SKU-00324,,,Expiry Warning — review required (243),2026-07-13T12:37:46,false,
ALT-300244,EXPIRY_WARNING,LOW,SKU-00304,,,Expiry Warning — review required (244),2026-07-07T17:37:46,false,
ALT-300245,AUDIT_DUE,CRITICAL,,,SUP-014,Audit Due — review required (245),2026-07-23T10:37:46,false,
ALT-300246,CAPACITY_WARNING,LOW,,LOC-012,,Capacity Warning — review required (246),2026-07-27T08:37:46,false,
ALT-300247,EXPIRY_WARNING,CRITICAL,SKU-00200,,,Expiry Warning — review required (247),2026-07-04T18:37:46,true,2026-07-04T22:37:46.555489
ALT-300248,EXPIRY_WARNING,CRITICAL,SKU-00420,,,Expiry Warning — review required (248),2026-07-22T03:37:46,true,2026-07-23T04:37:46.555489
ALT-300249,LOW_STOCK,CRITICAL,SKU-00222,LOC-016,,Low Stock — review required (249),2026-07-19T13:37:46,true,2026-07-21T01:37:46.555489
ALT-300250,EXPIRY_WARNING,HIGH,SKU-00272,,,Expiry Warning — review required (250),2026-07-24T10:37:46,true,2026-07-25T11:37:46.555489
ALT-300251,EXPIRY_WARNING,LOW,SKU-00422,,,Expiry Warning — review required (251),2026-07-28T07:37:46,false,
ALT-300252,AUDIT_DUE,MEDIUM,,,SUP-064,Audit Due — review required (252),2026-07-23T15:37:46,true,2026-07-25T05:37:46.555489
ALT-300253,LOW_STOCK,HIGH,SKU-00124,LOC-009,,Low Stock — review required (253),2026-07-13T05:37:46,false,
ALT-300254,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (254),2026-07-05T04:37:46,true,2026-07-05T22:37:46.555489
ALT-300255,EXPIRY_WARNING,LOW,SKU-00439,,,Expiry Warning — review required (255),2026-07-06T02:37:46,true,2026-07-07T08:37:46.555489
ALT-300256,LOW_STOCK,HIGH,SKU-00353,LOC-019,,Low Stock — review required (256),2026-07-16T08:37:46,false,
ALT-300257,EXPIRY_WARNING,MEDIUM,SKU-00140,,,Expiry Warning — review required (257),2026-07-14T06:37:46,false,
ALT-300258,LOW_STOCK,CRITICAL,SKU-00382,LOC-002,,Low Stock — review required (258),2026-07-12T12:37:46,true,2026-07-12T18:37:46.555489
ALT-300259,CAPACITY_WARNING,HIGH,,LOC-006,,Capacity Warning — review required (259),2026-07-31T12:37:46,true,2026-08-01T10:37:46.555489
ALT-300260,SUPPLIER_RISK,MEDIUM,,,SUP-152,Supplier Risk — review required (260),2026-07-30T23:37:46,true,2026-08-01T16:37:46.555489
ALT-300261,LOW_STOCK,LOW,SKU-00329,LOC-008,,Low Stock — review required (261),2026-07-18T16:37:46,true,2026-07-20T15:37:46.555489
ALT-300262,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (262),2026-07-18T16:37:46,false,
ALT-300263,AUDIT_DUE,MEDIUM,,,SUP-070,Audit Due — review required (263),2026-07-09T15:37:46,true,2026-07-11T14:37:46.555489
ALT-300264,LOW_STOCK,MEDIUM,SKU-00090,LOC-006,,Low Stock — review required (264),2026-07-29T14:37:46,false,
ALT-300265,CAPACITY_WARNING,LOW,,LOC-007,,Capacity Warning — review required (265),2026-07-15T05:37:46,true,2026-07-16T08:37:46.555489
ALT-300266,SUPPLIER_RISK,LOW,,,SUP-078,Supplier Risk — review required (266),2026-07-15T14:37:46,true,2026-07-16T01:37:46.555489
ALT-300267,LOW_STOCK,LOW,SKU-00142,LOC-013,,Low Stock — review required (267),2026-07-03T17:37:46,false,
ALT-300268,EXPIRY_WARNING,LOW,SKU-00007,,,Expiry Warning — review required (268),2026-07-31T13:37:46,true,2026-08-02T08:37:46.555489
ALT-300269,SUPPLIER_RISK,LOW,,,SUP-074,Supplier Risk — review required (269),2026-07-02T23:37:46,true,2026-07-04T11:37:46.555489
ALT-300270,CAPACITY_WARNING,LOW,,LOC-006,,Capacity Warning — review required (270),2026-07-02T16:37:46,false,
ALT-300271,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (271),2026-07-25T16:37:46,true,2026-07-26T02:37:46.555489
ALT-300272,LOW_STOCK,CRITICAL,SKU-00166,LOC-003,,Low Stock — review required (272),2026-07-03T10:37:46,true,2026-07-04T11:37:46.555489
ALT-300273,SUPPLIER_RISK,HIGH,,,SUP-121,Supplier Risk — review required (273),2026-07-27T07:37:46,false,
ALT-300274,LOW_STOCK,LOW,SKU-00047,LOC-016,,Low Stock — review required (274),2026-07-30T09:37:46,true,2026-07-31T21:37:46.555489
ALT-300275,AUDIT_DUE,MEDIUM,,,SUP-102,Audit Due — review required (275),2026-07-22T23:37:46,true,2026-07-23T17:37:46.555489
ALT-300276,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (276),2026-07-22T03:37:46,false,
ALT-300277,AUDIT_DUE,HIGH,,,SUP-159,Audit Due — review required (277),2026-07-15T13:37:46,false,
ALT-300278,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (278),2026-07-22T09:37:46,true,2026-07-22T21:37:46.555489
ALT-300279,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (279),2026-07-19T07:37:46,false,
ALT-300280,SUPPLIER_RISK,HIGH,,,SUP-170,Supplier Risk — review required (280),2026-07-11T03:37:46,true,2026-07-11T22:37:46.555489
ALT-300281,AUDIT_DUE,CRITICAL,,,SUP-003,Audit Due — review required (281),2026-07-24T02:37:46,false,
ALT-300282,EXPIRY_WARNING,MEDIUM,SKU-00053,,,Expiry Warning — review required (282),2026-07-03T06:37:46,true,2026-07-03T11:37:46.555489
ALT-300283,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (283),2026-07-03T14:37:46,true,2026-07-04T23:37:46.555489
ALT-300284,EXPIRY_WARNING,CRITICAL,SKU-00316,,,Expiry Warning — review required (284),2026-07-03T21:37:46,true,2026-07-05T15:37:46.555489
ALT-300285,EXPIRY_WARNING,MEDIUM,SKU-00085,,,Expiry Warning — review required (285),2026-07-22T13:37:46,false,
ALT-300286,EXPIRY_WARNING,LOW,SKU-00479,,,Expiry Warning — review required (286),2026-07-17T19:37:46,true,2026-07-19T14:37:46.555489
ALT-300287,EXPIRY_WARNING,HIGH,SKU-00123,,,Expiry Warning — review required (287),2026-07-09T23:37:46,false,
ALT-300288,CAPACITY_WARNING,MEDIUM,,LOC-002,,Capacity Warning — review required (288),2026-07-24T14:37:46,false,
ALT-300289,CAPACITY_WARNING,HIGH,,LOC-011,,Capacity Warning — review required (289),2026-07-29T08:37:46,false,
ALT-300290,EXPIRY_WARNING,MEDIUM,SKU-00148,,,Expiry Warning — review required (290),2026-07-08T13:37:46,true,2026-07-09T00:37:46.555489
ALT-300291,CAPACITY_WARNING,LOW,,LOC-017,,Capacity Warning — review required (291),2026-07-05T19:37:46,true,2026-07-06T15:37:46.555489
ALT-300292,AUDIT_DUE,CRITICAL,,,SUP-061,Audit Due — review required (292),2026-07-09T17:37:46,false,
ALT-300293,AUDIT_DUE,MEDIUM,,,SUP-024,Audit Due — review required (293),2026-07-25T23:37:46,false,
ALT-300294,AUDIT_DUE,HIGH,,,SUP-037,Audit Due — review required (294),2026-07-08T10:37:46,false,
ALT-300295,AUDIT_DUE,CRITICAL,,,SUP-119,Audit Due — review required (295),2026-07-03T21:37:46,true,2026-07-05T02:37:46.555489
ALT-300296,CAPACITY_WARNING,HIGH,,LOC-003,,Capacity Warning — review required (296),2026-07-28T09:37:46,true,2026-07-28T11:37:46.555489
ALT-300297,AUDIT_DUE,MEDIUM,,,SUP-109,Audit Due — review required (297),2026-07-23T12:37:46,false,
ALT-300298,AUDIT_DUE,CRITICAL,,,SUP-123,Audit Due — review required (298),2026-07-18T19:37:46,true,2026-07-19T03:37:46.555489
ALT-300299,SUPPLIER_RISK,CRITICAL,,,SUP-025,Supplier Risk — review required (299),2026-07-20T11:37:46,false,
ALT-300300,SUPPLIER_RISK,MEDIUM,,,SUP-024,Supplier Risk — review required (300),2026-07-10T23:37:46,false,
ALT-300301,EXPIRY_WARNING,CRITICAL,SKU-00430,,,Expiry Warning — review required (301),2026-07-16T09:37:46,false,
ALT-300302,LOW_STOCK,LOW,SKU-00060,LOC-016,,Low Stock — review required (302),2026-07-09T14:37:46,false,
ALT-300303,SUPPLIER_RISK,CRITICAL,,,SUP-160,Supplier Risk — review required (303),2026-07-31T10:37:46,true,2026-07-31T13:37:46.555489
ALT-300304,EXPIRY_WARNING,MEDIUM,SKU-00488,,,Expiry Warning — review required (304),2026-07-06T12:37:46,true,2026-07-07T20:37:46.555489
ALT-300305,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (305),2026-07-31T06:37:46,false,
ALT-300306,EXPIRY_WARNING,CRITICAL,SKU-00400,,,Expiry Warning — review required (306),2026-07-21T16:37:46,true,2026-07-22T20:37:46.555489
ALT-300307,AUDIT_DUE,LOW,,,SUP-051,Audit Due — review required (307),2026-07-13T22:37:46,false,
ALT-300308,LOW_STOCK,LOW,SKU-00149,LOC-007,,Low Stock — review required (308),2026-07-25T19:37:46,false,
ALT-300309,CAPACITY_WARNING,CRITICAL,,LOC-007,,Capacity Warning — review required (309),2026-07-28T08:37:46,true,2026-07-28T22:37:46.555489
ALT-300310,CAPACITY_WARNING,MEDIUM,,LOC-003,,Capacity Warning — review required (310),2026-07-31T13:37:46,false,
ALT-300311,CAPACITY_WARNING,MEDIUM,,LOC-011,,Capacity Warning — review required (311),2026-07-20T07:37:46,false,
ALT-300312,EXPIRY_WARNING,CRITICAL,SKU-00301,,,Expiry Warning — review required (312),2026-07-03T06:37:46,false,
ALT-300313,EXPIRY_WARNING,HIGH,SKU-00449,,,Expiry Warning — review required (313),2026-07-03T03:37:46,false,
ALT-300314,CAPACITY_WARNING,MEDIUM,,LOC-012,,Capacity Warning — review required (314),2026-07-11T04:37:46,false,
ALT-300315,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (315),2026-07-17T09:37:46,false,
ALT-300316,SUPPLIER_RISK,LOW,,,SUP-058,Supplier Risk — review required (316),2026-07-31T09:37:46,false,
ALT-300317,SUPPLIER_RISK,LOW,,,SUP-132,Supplier Risk — review required (317),2026-07-09T15:37:46,false,
ALT-300318,AUDIT_DUE,MEDIUM,,,SUP-021,Audit Due — review required (318),2026-07-16T17:37:46,false,
ALT-300319,LOW_STOCK,HIGH,SKU-00110,LOC-009,,Low Stock — review required (319),2026-07-06T18:37:46,false,
ALT-300320,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (320),2026-07-09T02:37:46,false,
ALT-300321,CAPACITY_WARNING,LOW,,LOC-015,,Capacity Warning — review required (321),2026-07-02T00:37:46,true,2026-07-03T11:37:46.555489
ALT-300322,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (322),2026-07-27T14:37:46,false,
ALT-300323,LOW_STOCK,CRITICAL,SKU-00035,LOC-010,,Low Stock — review required (323),2026-07-02T02:37:46,false,
ALT-300324,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (324),2026-07-07T08:37:46,false,
ALT-300325,SUPPLIER_RISK,LOW,,,SUP-176,Supplier Risk — review required (325),2026-07-07T13:37:46,true,2026-07-08T14:37:46.555489
ALT-300326,CAPACITY_WARNING,MEDIUM,,LOC-019,,Capacity Warning — review required (326),2026-07-16T17:37:46,true,2026-07-18T06:37:46.555489
ALT-300327,LOW_STOCK,CRITICAL,SKU-00467,LOC-020,,Low Stock — review required (327),2026-07-17T13:37:46,false,
ALT-300328,AUDIT_DUE,CRITICAL,,,SUP-032,Audit Due — review required (328),2026-07-30T19:37:46,false,
ALT-300329,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (329),2026-07-20T11:37:46,false,
ALT-300330,AUDIT_DUE,CRITICAL,,,SUP-191,Audit Due — review required (330),2026-07-31T08:37:46,false,
ALT-300331,LOW_STOCK,LOW,SKU-00257,LOC-018,,Low Stock — review required (331),2026-07-16T18:37:46,false,
ALT-300332,LOW_STOCK,MEDIUM,SKU-00045,LOC-002,,Low Stock — review required (332),2026-07-11T00:37:46,false,
ALT-300333,SUPPLIER_RISK,HIGH,,,SUP-006,Supplier Risk — review required (333),2026-07-16T19:37:46,false,
ALT-300334,AUDIT_DUE,MEDIUM,,,SUP-143,Audit Due — review required (334),2026-07-29T00:37:46,false,
ALT-300335,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (335),2026-07-22T20:37:46,false,
ALT-300336,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (336),2026-07-02T21:37:46,false,
ALT-300337,LOW_STOCK,LOW,SKU-00451,LOC-011,,Low Stock — review required (337),2026-07-11T18:37:46,true,2026-07-13T10:37:46.555489
ALT-300338,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (338),2026-07-30T19:37:46,true,2026-08-01T01:37:46.555489
ALT-300339,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (339),2026-07-28T02:37:46,false,
ALT-300340,SUPPLIER_RISK,CRITICAL,,,SUP-157,Supplier Risk — review required (340),2026-07-17T13:37:46,true,2026-07-18T03:37:46.555489
ALT-300341,AUDIT_DUE,MEDIUM,,,SUP-128,Audit Due — review required (341),2026-07-29T13:37:46,true,2026-07-29T14:37:46.555489
ALT-300342,LOW_STOCK,HIGH,SKU-00493,LOC-017,,Low Stock — review required (342),2026-07-18T10:37:46,false,
ALT-300343,LOW_STOCK,HIGH,SKU-00179,LOC-013,,Low Stock — review required (343),2026-07-18T02:37:46,false,
ALT-300344,LOW_STOCK,CRITICAL,SKU-00212,LOC-013,,Low Stock — review required (344),2026-07-06T01:37:46,false,
ALT-300345,CAPACITY_WARNING,HIGH,,LOC-006,,Capacity Warning — review required (345),2026-07-02T21:37:46,false,
ALT-300346,LOW_STOCK,CRITICAL,SKU-00400,LOC-010,,Low Stock — review required (346),2026-07-03T07:37:46,false,
ALT-300347,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (347),2026-07-07T14:37:46,false,
ALT-300348,SUPPLIER_RISK,LOW,,,SUP-139,Supplier Risk — review required (348),2026-07-18T02:37:46,false,
ALT-300349,LOW_STOCK,HIGH,SKU-00368,LOC-001,,Low Stock — review required (349),2026-07-17T00:37:46,false,
ALT-300350,LOW_STOCK,MEDIUM,SKU-00401,LOC-018,,Low Stock — review required (350),2026-07-17T13:37:46,false,
ALT-300351,LOW_STOCK,MEDIUM,SKU-00416,LOC-017,,Low Stock — review required (351),2026-07-27T21:37:46,false,
ALT-300352,EXPIRY_WARNING,CRITICAL,SKU-00024,,,Expiry Warning — review required (352),2026-07-23T22:37:46,false,
ALT-300353,CAPACITY_WARNING,LOW,,LOC-001,,Capacity Warning — review required (353),2026-07-13T23:37:46,false,
ALT-300354,AUDIT_DUE,MEDIUM,,,SUP-041,Audit Due — review required (354),2026-07-09T01:37:46,true,2026-07-09T21:37:46.555489
ALT-300355,CAPACITY_WARNING,HIGH,,LOC-020,,Capacity Warning — review required (355),2026-07-03T23:37:46,false,
ALT-300356,EXPIRY_WARNING,LOW,SKU-00199,,,Expiry Warning — review required (356),2026-07-19T16:37:46,true,2026-07-21T14:37:46.555489
ALT-300357,SUPPLIER_RISK,HIGH,,,SUP-088,Supplier Risk — review required (357),2026-07-23T03:37:46,false,
ALT-300358,LOW_STOCK,HIGH,SKU-00479,LOC-019,,Low Stock — review required (358),2026-07-19T12:37:46,false,
ALT-300359,SUPPLIER_RISK,CRITICAL,,,SUP-120,Supplier Risk — review required (359),2026-07-28T13:37:46,false,
ALT-300360,EXPIRY_WARNING,MEDIUM,SKU-00328,,,Expiry Warning — review required (360),2026-07-24T06:37:46,false,
ALT-300361,SUPPLIER_RISK,CRITICAL,,,SUP-143,Supplier Risk — review required (361),2026-07-31T09:37:46,false,
ALT-300362,SUPPLIER_RISK,HIGH,,,SUP-076,Supplier Risk — review required (362),2026-07-23T17:37:46,true,2026-07-25T02:37:46.555489
ALT-300363,EXPIRY_WARNING,CRITICAL,SKU-00149,,,Expiry Warning — review required (363),2026-07-03T11:37:46,true,2026-07-04T04:37:46.555489
ALT-300364,CAPACITY_WARNING,CRITICAL,,LOC-005,,Capacity Warning — review required (364),2026-07-26T07:37:46,true,2026-07-27T01:37:46.555489
ALT-300365,SUPPLIER_RISK,MEDIUM,,,SUP-122,Supplier Risk — review required (365),2026-07-03T16:37:46,false,
ALT-300366,SUPPLIER_RISK,CRITICAL,,,SUP-168,Supplier Risk — review required (366),2026-07-25T09:37:46,false,
ALT-300367,LOW_STOCK,MEDIUM,SKU-00113,LOC-004,,Low Stock — review required (367),2026-07-15T17:37:46,false,
ALT-300368,EXPIRY_WARNING,MEDIUM,SKU-00333,,,Expiry Warning — review required (368),2026-07-13T18:37:46,false,
ALT-300369,LOW_STOCK,MEDIUM,SKU-00260,LOC-010,,Low Stock — review required (369),2026-07-04T03:37:46,false,
ALT-300370,CAPACITY_WARNING,LOW,,LOC-005,,Capacity Warning — review required (370),2026-07-23T20:37:46,true,2026-07-25T07:37:46.555489
ALT-300371,SUPPLIER_RISK,LOW,,,SUP-043,Supplier Risk — review required (371),2026-07-13T14:37:46,false,
ALT-300372,LOW_STOCK,HIGH,SKU-00102,LOC-008,,Low Stock — review required (372),2026-07-17T05:37:46,true,2026-07-18T23:37:46.555489
ALT-300373,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (373),2026-07-17T22:37:46,true,2026-07-19T16:37:46.555489
ALT-300374,SUPPLIER_RISK,MEDIUM,,,SUP-122,Supplier Risk — review required (374),2026-07-16T15:37:46,false,
ALT-300375,EXPIRY_WARNING,LOW,SKU-00078,,,Expiry Warning — review required (375),2026-07-05T06:37:46,false,
ALT-300376,CAPACITY_WARNING,CRITICAL,,LOC-012,,Capacity Warning — review required (376),2026-07-16T23:37:46,true,2026-07-17T06:37:46.555489
ALT-300377,LOW_STOCK,CRITICAL,SKU-00149,LOC-011,,Low Stock — review required (377),2026-07-21T02:37:46,false,
ALT-300378,LOW_STOCK,CRITICAL,SKU-00045,LOC-007,,Low Stock — review required (378),2026-07-11T04:37:46,false,
ALT-300379,LOW_STOCK,HIGH,SKU-00431,LOC-009,,Low Stock — review required (379),2026-07-03T19:37:46,true,2026-07-04T23:37:46.555489
ALT-300380,AUDIT_DUE,HIGH,,,SUP-102,Audit Due — review required (380),2026-07-19T11:37:46,false,
ALT-300381,AUDIT_DUE,CRITICAL,,,SUP-153,Audit Due — review required (381),2026-07-11T21:37:46,true,2026-07-11T23:37:46.555489
ALT-300382,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (382),2026-07-27T23:37:46,false,
ALT-300383,SUPPLIER_RISK,LOW,,,SUP-134,Supplier Risk — review required (383),2026-07-22T10:37:46,true,2026-07-23T14:37:46.555489
ALT-300384,SUPPLIER_RISK,CRITICAL,,,SUP-125,Supplier Risk — review required (384),2026-07-24T15:37:46,true,2026-07-26T09:37:46.555489
ALT-300385,LOW_STOCK,HIGH,SKU-00300,LOC-017,,Low Stock — review required (385),2026-07-13T19:37:46,false,
ALT-300386,LOW_STOCK,LOW,SKU-00055,LOC-010,,Low Stock — review required (386),2026-07-19T04:37:46,false,
ALT-300387,AUDIT_DUE,LOW,,,SUP-025,Audit Due — review required (387),2026-07-15T08:37:46,false,
ALT-300388,SUPPLIER_RISK,HIGH,,,SUP-102,Supplier Risk — review required (388),2026-07-27T04:37:46,true,2026-07-27T20:37:46.555489
ALT-300389,CAPACITY_WARNING,HIGH,,LOC-013,,Capacity Warning — review required (389),2026-07-23T07:37:46,false,
ALT-300390,SUPPLIER_RISK,MEDIUM,,,SUP-052,Supplier Risk — review required (390),2026-07-21T08:37:46,true,2026-07-21T21:37:46.555489
ALT-300391,CAPACITY_WARNING,HIGH,,LOC-007,,Capacity Warning — review required (391),2026-07-26T07:37:46,false,
ALT-300392,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (392),2026-07-20T15:37:46,false,
ALT-300393,EXPIRY_WARNING,LOW,SKU-00497,,,Expiry Warning — review required (393),2026-07-12T22:37:46,false,
ALT-300394,CAPACITY_WARNING,CRITICAL,,LOC-011,,Capacity Warning — review required (394),2026-07-10T18:37:46,false,
ALT-300395,CAPACITY_WARNING,CRITICAL,,LOC-004,,Capacity Warning — review required (395),2026-07-01T23:37:46,true,2026-07-03T06:37:46.555489
ALT-300396,CAPACITY_WARNING,MEDIUM,,LOC-017,,Capacity Warning — review required (396),2026-07-07T16:37:46,false,
ALT-300397,CAPACITY_WARNING,HIGH,,LOC-011,,Capacity Warning — review required (397),2026-07-03T23:37:46,true,2026-07-04T20:37:46.555489
ALT-300398,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (398),2026-07-21T04:37:46,true,2026-07-23T04:37:46.555489
ALT-300399,CAPACITY_WARNING,CRITICAL,,LOC-005,,Capacity Warning — review required (399),2026-07-03T13:37:46,false,
ALT-300400,AUDIT_DUE,CRITICAL,,,SUP-033,Audit Due — review required (400),2026-07-19T16:37:46,false,
ALT-300401,LOW_STOCK,HIGH,SKU-00341,LOC-020,,Low Stock — review required (401),2026-07-21T17:37:46,false,
ALT-300402,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (402),2026-07-10T09:37:46,false,
ALT-300403,AUDIT_DUE,CRITICAL,,,SUP-027,Audit Due — review required (403),2026-07-17T01:37:46,true,2026-07-17T07:37:46.555489
ALT-300404,AUDIT_DUE,LOW,,,SUP-038,Audit Due — review required (404),2026-07-05T12:37:46,false,
ALT-300405,LOW_STOCK,LOW,SKU-00190,LOC-020,,Low Stock — review required (405),2026-07-07T01:37:46,false,
ALT-300406,CAPACITY_WARNING,LOW,,LOC-019,,Capacity Warning — review required (406),2026-07-12T22:37:46,true,2026-07-13T11:37:46.555489
ALT-300407,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (407),2026-07-12T01:37:46,false,
ALT-300408,CAPACITY_WARNING,MEDIUM,,LOC-016,,Capacity Warning — review required (408),2026-07-24T04:37:46,false,
ALT-300409,SUPPLIER_RISK,LOW,,,SUP-129,Supplier Risk — review required (409),2026-07-28T22:37:46,true,2026-07-30T09:37:46.555489
ALT-300410,CAPACITY_WARNING,CRITICAL,,LOC-019,,Capacity Warning — review required (410),2026-07-30T12:37:46,false,
ALT-300411,AUDIT_DUE,HIGH,,,SUP-002,Audit Due — review required (411),2026-07-28T09:37:46,false,
ALT-300412,LOW_STOCK,MEDIUM,SKU-00379,LOC-003,,Low Stock — review required (412),2026-07-05T16:37:46,false,
ALT-300413,LOW_STOCK,LOW,SKU-00269,LOC-004,,Low Stock — review required (413),2026-07-07T14:37:46,false,
ALT-300414,AUDIT_DUE,CRITICAL,,,SUP-027,Audit Due — review required (414),2026-07-16T10:37:46,true,2026-07-17T02:37:46.555489
ALT-300415,EXPIRY_WARNING,CRITICAL,SKU-00121,,,Expiry Warning — review required (415),2026-07-02T00:37:46,true,2026-07-02T20:37:46.555489
ALT-300416,CAPACITY_WARNING,LOW,,LOC-014,,Capacity Warning — review required (416),2026-07-11T16:37:46,false,
