alert_id,alert_type,severity,related_sku,related_location,related_supplier,message,created_at,resolved,resolved_at
ALT-300207,LOW_STOCK,CRITICAL,SKU-00171,LOC-003,,Low Stock — review required (207),2026-05-28T17:12:26,true,2026-05-29T18:12:26.286150
ALT-300208,SUPPLIER_RISK,HIGH,,,SUP-121,Supplier Risk — review required (208),2026-06-21T14:12:26,false,
ALT-300209,LOW_STOCK,LOW,SKU-00047,LOC-016,,Low Stock — review required (209),2026-06-24T16:12:26,true,2026-06-26T04:12:26.286150
ALT-300210,AUDIT_DUE,MEDIUM,,,SUP-102,Audit Due — review required (210),2026-06-17T06:12:26,true,2026-06-18T00:12:26.286150
ALT-300211,SHIPMENT_DELAY,low,,,,Shipment Delay — review required (211),2026-06-16T10:12:26,false,
ALT-300212,AUDIT_DUE,high,,,SUP-159,Audit Due — review required (212),2026-06-09T20:12:26,false,
ALT-300213,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (213),2026-06-16T16:12:26,true,2026-06-17T04:12:26.286150
ALT-300214,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (214),2026-06-13T14:12:26,false,
ALT-300215,SUPPLIER_RISK,HIGH,,,SUP-170,Supplier Risk — review required (215),2026-06-05T10:12:26,true,2026-06-06T05:12:26.286150
ALT-300216,AUDIT_DUE,CRITICAL,,,SUP-003,Audit Due — review required (216),2026-06-18T09:12:26,false,
ALT-300217,EXPIRY_WARNING,medium,SKU-00048,,,Expiry Warning — review required (217),2026-05-28T13:12:26,true,2026-05-28T18:12:26.286150
ALT-300218,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (218),2026-05-28T21:12:26,true,2026-05-30T06:12:26.286150
ALT-300219,EXPIRY_WARNING,critical,SKU-00305,,,Expiry Warning — review required (219),2026-05-29T04:12:26,true,2026-05-30T22:12:26.286150
ALT-300220,EXPIRY_WARNING,medium,SKU-00087,,,Expiry Warning — review required (220),2026-06-16T20:12:26,false,
ALT-300221,EXPIRY_WARNING,LOW,SKU-00470,,,Expiry Warning — review required (221),2026-06-12T02:12:26,true,2026-06-13T21:12:26.286150
ALT-300222,EXPIRY_WARNING,high,SKU-00113,,,Expiry Warning — review required (222),2026-06-04T06:12:26,false,
ALT-300223,CAPACITY_WARNING,MEDIUM,,LOC-002,,Capacity Warning — review required (223),2026-06-18T21:12:26,false,
ALT-300224,CAPACITY_WARNING,HIGH,,LOC-011,,Capacity Warning — review required (224),2026-06-23T15:12:26,false,
ALT-300225,EXPIRY_WARNING,MEDIUM,SKU-00154,,,Expiry Warning — review required (225),2026-06-02T20:12:26,true,2026-06-03T07:12:26.286150
ALT-300226,CAPACITY_WARNING,LOW,,LOC-017,,Capacity Warning — review required (226),2026-05-31T02:12:26,true,2026-05-31T22:12:26.286150
ALT-300227,AUDIT_DUE,CRITICAL,,,SUP-061,Audit Due — review required (227),2026-06-04T00:12:26,false,
ALT-300228,AUDIT_DUE,MEDIUM,,,SUP-024,Audit Due — review required (228),2026-06-20T06:12:26,false,
ALT-300229,AUDIT_DUE,high,,,SUP-037,Audit Due — review required (229),2026-06-02T17:12:26,false,
ALT-300230,AUDIT_DUE,CRITICAL,,,SUP-119,Audit Due — review required (230),2026-05-29T04:12:26,true,2026-05-30T09:12:26.286150
ALT-300231,CAPACITY_WARNING,HIGH,,LOC-003,,Capacity Warning — review required (231),2026-06-22T16:12:26,true,2026-06-22T18:12:26.286150
ALT-300232,AUDIT_DUE,MEDIUM,,,SUP-109,Audit Due — review required (232),2026-06-17T19:12:26,false,
ALT-300233,AUDIT_DUE,critical,,,SUP-123,Audit Due — review required (233),2026-06-13T02:12:26,true,2026-06-13T10:12:26.286150
ALT-300234,SUPPLIER_RISK,critical,,,SUP-025,Supplier Risk — review required (234),2026-06-14T18:12:26,false,
ALT-300235,SUPPLIER_RISK,MEDIUM,,,SUP-024,Supplier Risk — review required (235),2026-06-05T06:12:26,false,
ALT-300236,EXPIRY_WARNING,CRITICAL,SKU-00433,,,Expiry Warning — review required (236),2026-06-10T16:12:26,false,
ALT-300237,LOW_STOCK,LOW,SKU-00073,LOC-016,,Low Stock — review required (237),2026-06-03T21:12:26,false,
ALT-300238,SUPPLIER_RISK,CRITICAL,,,SUP-160,Supplier Risk — review required (238),2026-06-25T17:12:26,true,2026-06-25T20:12:26.286150
ALT-300239,EXPIRY_WARNING,MEDIUM,SKU-00487,,,Expiry Warning — review required (239),2026-05-31T19:12:26,true,2026-06-02T03:12:26.286150
ALT-300240,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (240),2026-06-25T13:12:26,false,
ALT-300241,EXPIRY_WARNING,CRITICAL,SKU-00407,,,Expiry Warning — review required (241),2026-06-15T23:12:26,true,2026-06-17T03:12:26.286150
ALT-300242,AUDIT_DUE,LOW,,,SUP-051,Audit Due — review required (242),2026-06-08T05:12:26,false,
ALT-300243,LOW_STOCK,LOW,SKU-00153,LOC-007,,Low Stock — review required (243),2026-06-20T02:12:26,false,
ALT-300244,CAPACITY_WARNING,critical,,LOC-007,,Capacity Warning — review required (244),2026-06-22T15:12:26,true,2026-06-23T05:12:26.286150
ALT-300245,CAPACITY_WARNING,MEDIUM,,LOC-003,,Capacity Warning — review required (245),2026-06-25T20:12:26,false,
ALT-300246,CAPACITY_WARNING,MEDIUM,,LOC-011,,Capacity Warning — review required (246),2026-06-14T14:12:26,false,
ALT-300247,EXPIRY_WARNING,critical,SKU-00301,,,Expiry Warning — review required (247),2026-05-28T13:12:26,false,
ALT-300248,EXPIRY_WARNING,HIGH,SKU-00456,,,Expiry Warning — review required (248),2026-05-28T10:12:26,false,
ALT-300249,CAPACITY_WARNING,MEDIUM,,LOC-012,,Capacity Warning — review required (249),2026-06-05T11:12:26,false,
ALT-300250,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (250),2026-06-11T16:12:26,false,
ALT-300251,SUPPLIER_RISK,LOW,,,SUP-058,Supplier Risk — review required (251),2026-06-25T16:12:26,false,
ALT-300252,SUPPLIER_RISK,LOW,,,SUP-132,Supplier Risk — review required (252),2026-06-03T22:12:26,false,
ALT-300253,AUDIT_DUE,MEDIUM,,,SUP-021,Audit Due — review required (253),2026-06-11T00:12:26,false,
ALT-300254,LOW_STOCK,HIGH,SKU-00100,LOC-009,,Low Stock — review required (254),2026-06-01T01:12:26,false,
ALT-300255,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (255),2026-06-03T09:12:26,false,
ALT-300256,CAPACITY_WARNING,LOW,,LOC-015,,Capacity Warning — review required (256),2026-05-27T07:12:26,true,2026-05-28T18:12:26.286150
ALT-300257,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (257),2026-06-21T21:12:26,false,
ALT-300258,LOW_STOCK,CRITICAL,SKU-00029,LOC-010,,Low Stock — review required (258),2026-05-27T09:12:26,false,
ALT-300259,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (259),2026-06-01T15:12:26,false,
ALT-300260,SUPPLIER_RISK,LOW,,,SUP-176,Supplier Risk — review required (260),2026-06-01T20:12:26,true,2026-06-02T21:12:26.286150
ALT-300261,CAPACITY_WARNING,MEDIUM,,LOC-019,,Capacity Warning — review required (261),2026-06-11T00:12:26,true,2026-06-12T13:12:26.286150
ALT-300262,LOW_STOCK,CRITICAL,SKU-00464,LOC-020,,Low Stock — review required (262),2026-06-11T20:12:26,false,
ALT-300263,AUDIT_DUE,CRITICAL,,,SUP-032,Audit Due — review required (263),2026-06-25T02:12:26,false,
ALT-300264,SHIPMENT_DELAY,low,,,,Shipment Delay — review required (264),2026-06-14T18:12:26,false,
ALT-300265,AUDIT_DUE,CRITICAL,,,SUP-191,Audit Due — review required (265),2026-06-25T15:12:26,false,
ALT-300266,LOW_STOCK,low,SKU-00257,LOC-018,,Low Stock — review required (266),2026-06-11T01:12:26,false,
ALT-300267,LOW_STOCK,MEDIUM,SKU-00045,LOC-002,,Low Stock — review required (267),2026-06-05T07:12:26,false,
ALT-300268,SUPPLIER_RISK,HIGH,,,SUP-006,Supplier Risk — review required (268),2026-06-11T02:12:26,false,
ALT-300269,AUDIT_DUE,medium,,,SUP-143,Audit Due — review required (269),2026-06-23T07:12:26,false,
ALT-300270,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (270),2026-06-17T03:12:26,false,
ALT-300271,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (271),2026-05-28T04:12:26,false,
ALT-300272,LOW_STOCK,low,SKU-00459,LOC-011,,Low Stock — review required (272),2026-06-06T01:12:26,true,2026-06-07T17:12:26.286150
ALT-300273,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (273),2026-06-25T02:12:26,true,2026-06-26T08:12:26.286150
ALT-300274,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (274),2026-06-22T09:12:26,false,
ALT-300275,SUPPLIER_RISK,CRITICAL,,,SUP-157,Supplier Risk — review required (275),2026-06-11T20:12:26,true,2026-06-12T10:12:26.286150
ALT-300276,AUDIT_DUE,MEDIUM,,,SUP-128,Audit Due — review required (276),2026-06-23T20:12:26,true,2026-06-23T21:12:26.286150
ALT-300277,LOW_STOCK,HIGH,SKU-00493,LOC-017,,Low Stock — review required (277),2026-06-12T17:12:26,false,
ALT-300278,LOW_STOCK,high,SKU-00178,LOC-013,,Low Stock — review required (278),2026-06-12T09:12:26,false,
ALT-300279,LOW_STOCK,CRITICAL,SKU-00216,LOC-013,,Low Stock — review required (279),2026-05-31T08:12:26,false,
ALT-300280,CAPACITY_WARNING,HIGH,,LOC-006,,Capacity Warning — review required (280),2026-05-28T04:12:26,false,
ALT-300281,LOW_STOCK,CRITICAL,SKU-00372,LOC-010,,Low Stock — review required (281),2026-05-28T14:12:26,false,
ALT-300282,SHIPMENT_DELAY,low,,,,Shipment Delay — review required (282),2026-06-01T21:12:26,false,
ALT-300283,SUPPLIER_RISK,LOW,,,SUP-139,Supplier Risk — review required (283),2026-06-12T09:12:26,false,
ALT-300284,LOW_STOCK,HIGH,SKU-00368,LOC-001,,Low Stock — review required (284),2026-06-11T07:12:26,false,
ALT-300285,LOW_STOCK,HIGH,SKU-00485,LOC-006,,Low Stock — review required (285),2026-06-03T19:12:26,true,2026-06-04T17:12:26.286150
ALT-300286,AUDIT_DUE,LOW,,,SUP-190,Audit Due — review required (286),2026-06-17T14:12:26,true,2026-06-18T06:12:26.286150
ALT-300287,EXPIRY_WARNING,critical,SKU-00024,,,Expiry Warning — review required (287),2026-06-18T05:12:26,false,
ALT-300288,CAPACITY_WARNING,LOW,,LOC-001,,Capacity Warning — review required (288),2026-06-08T06:12:26,false,
ALT-300289,AUDIT_DUE,MEDIUM,,,SUP-041,Audit Due — review required (289),2026-06-03T08:12:26,true,2026-06-04T04:12:26.286150
ALT-300290,CAPACITY_WARNING,high,,LOC-020,,Capacity Warning — review required (290),2026-05-29T06:12:26,false,
ALT-300291,EXPIRY_WARNING,LOW,SKU-00204,,,Expiry Warning — review required (291),2026-06-13T23:12:26,true,2026-06-15T21:12:26.286150
ALT-300292,SUPPLIER_RISK,HIGH,,,SUP-088,Supplier Risk — review required (292),2026-06-17T10:12:26,false,
ALT-300293,LOW_STOCK,high,SKU-00460,LOC-019,,Low Stock — review required (293),2026-06-13T19:12:26,false,
ALT-300294,SUPPLIER_RISK,CRITICAL,,,SUP-120,Supplier Risk — review required (294),2026-06-22T20:12:26,false,
ALT-300295,EXPIRY_WARNING,medium,SKU-00318,,,Expiry Warning — review required (295),2026-06-18T13:12:26,false,
ALT-300296,SUPPLIER_RISK,CRITICAL,,,SUP-143,Supplier Risk — review required (296),2026-06-25T16:12:26,false,
ALT-300297,SUPPLIER_RISK,HIGH,,,SUP-076,Supplier Risk — review required (297),2026-06-18T00:12:26,true,2026-06-19T09:12:26.286150
ALT-300298,EXPIRY_WARNING,CRITICAL,SKU-00141,,,Expiry Warning — review required (298),2026-05-28T18:12:26,true,2026-05-29T11:12:26.286150
ALT-300299,CAPACITY_WARNING,CRITICAL,,LOC-005,,Capacity Warning — review required (299),2026-06-20T14:12:26,true,2026-06-21T08:12:26.286150
ALT-300300,SUPPLIER_RISK,medium,,,SUP-122,Supplier Risk — review required (300),2026-05-28T23:12:26,false,
ALT-300301,SUPPLIER_RISK,CRITICAL,,,SUP-168,Supplier Risk — review required (301),2026-06-19T16:12:26,false,
ALT-300302,LOW_STOCK,MEDIUM,SKU-00109,LOC-004,,Low Stock — review required (302),2026-06-10T00:12:26,false,
ALT-300303,EXPIRY_WARNING,MEDIUM,SKU-00330,,,Expiry Warning — review required (303),2026-06-08T01:12:26,false,
ALT-300304,LOW_STOCK,MEDIUM,SKU-00272,LOC-010,,Low Stock — review required (304),2026-05-29T10:12:26,false,
ALT-300305,CAPACITY_WARNING,low,,LOC-005,,Capacity Warning — review required (305),2026-06-18T03:12:26,true,2026-06-19T14:12:26.286150
ALT-300306,SUPPLIER_RISK,LOW,,,SUP-043,Supplier Risk — review required (306),2026-06-07T21:12:26,false,
ALT-300307,LOW_STOCK,HIGH,SKU-00118,LOC-008,,Low Stock — review required (307),2026-06-11T12:12:26,true,2026-06-13T06:12:26.286150
ALT-300308,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (308),2026-06-12T05:12:26,true,2026-06-13T23:12:26.286150
ALT-300309,SUPPLIER_RISK,MEDIUM,,,SUP-122,Supplier Risk — review required (309),2026-06-10T22:12:26,false,
ALT-300310,EXPIRY_WARNING,LOW,SKU-00068,,,Expiry Warning — review required (310),2026-05-30T13:12:26,false,
ALT-300311,CAPACITY_WARNING,CRITICAL,,LOC-012,,Capacity Warning — review required (311),2026-06-11T06:12:26,true,2026-06-11T13:12:26.286150
ALT-300312,LOW_STOCK,CRITICAL,SKU-00141,LOC-011,,Low Stock — review required (312),2026-06-15T09:12:26,false,
ALT-300313,LOW_STOCK,critical,SKU-00029,LOC-007,,Low Stock — review required (313),2026-06-05T11:12:26,false,
ALT-300314,LOW_STOCK,HIGH,SKU-00428,LOC-009,,Low Stock — review required (314),2026-05-29T02:12:26,true,2026-05-30T06:12:26.286150
ALT-300315,AUDIT_DUE,HIGH,,,SUP-102,Audit Due — review required (315),2026-06-13T18:12:26,false,
ALT-300316,AUDIT_DUE,CRITICAL,,,SUP-153,Audit Due — review required (316),2026-06-06T04:12:26,true,2026-06-06T06:12:26.286150
ALT-300317,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (317),2026-06-22T06:12:26,false,
ALT-300318,SUPPLIER_RISK,low,,,SUP-134,Supplier Risk — review required (318),2026-06-16T17:12:26,true,2026-06-17T21:12:26.286150
ALT-300319,SUPPLIER_RISK,CRITICAL,,,SUP-125,Supplier Risk — review required (319),2026-06-18T22:12:26,true,2026-06-20T16:12:26.286150
ALT-300320,LOW_STOCK,HIGH,SKU-00291,LOC-017,,Low Stock — review required (320),2026-06-08T02:12:26,false,
ALT-300321,LOW_STOCK,LOW,SKU-00051,LOC-010,,Low Stock — review required (321),2026-06-13T11:12:26,false,
ALT-300322,AUDIT_DUE,LOW,,,SUP-025,Audit Due — review required (322),2026-06-09T15:12:26,false,
ALT-300323,SUPPLIER_RISK,HIGH,,,SUP-102,Supplier Risk — review required (323),2026-06-21T11:12:26,true,2026-06-22T03:12:26.286150
ALT-300324,CAPACITY_WARNING,HIGH,,LOC-013,,Capacity Warning — review required (324),2026-06-17T14:12:26,false,
ALT-300325,SUPPLIER_RISK,MEDIUM,,,SUP-052,Supplier Risk — review required (325),2026-06-15T15:12:26,true,2026-06-16T04:12:26.286150
ALT-300326,CAPACITY_WARNING,HIGH,,LOC-007,,Capacity Warning — review required (326),2026-06-20T14:12:26,false,
ALT-300327,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (327),2026-06-14T22:12:26,false,
ALT-300328,EXPIRY_WARNING,LOW,SKU-00499,,,Expiry Warning — review required (328),2026-06-07T05:12:26,false,
ALT-300329,CAPACITY_WARNING,CRITICAL,,LOC-011,,Capacity Warning — review required (329),2026-06-05T01:12:26,false,
ALT-300330,CAPACITY_WARNING,CRITICAL,,LOC-004,,Capacity Warning — review required (330),2026-05-27T06:12:26,true,2026-05-28T13:12:26.286150
ALT-300331,CAPACITY_WARNING,medium,,LOC-017,,Capacity Warning — review required (331),2026-06-01T23:12:26,false,
ALT-300332,CAPACITY_WARNING,HIGH,,LOC-011,,Capacity Warning — review required (332),2026-05-29T06:12:26,true,2026-05-30T03:12:26.286150
ALT-300333,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (333),2026-06-15T11:12:26,true,2026-06-17T11:12:26.286150
ALT-300334,CAPACITY_WARNING,CRITICAL,,LOC-005,,Capacity Warning — review required (334),2026-05-28T20:12:26,false,
ALT-300335,AUDIT_DUE,CRITICAL,,,SUP-033,Audit Due — review required (335),2026-06-13T23:12:26,false,
ALT-300336,LOW_STOCK,HIGH,SKU-00341,LOC-020,,Low Stock — review required (336),2026-06-16T00:12:26,false,
ALT-300337,SHIPMENT_DELAY,high,,,,Shipment Delay — review required (337),2026-06-04T16:12:26,false,
ALT-300338,AUDIT_DUE,CRITICAL,,,SUP-027,Audit Due — review required (338),2026-06-11T08:12:26,true,2026-06-11T14:12:26.286150
ALT-300339,AUDIT_DUE,LOW,,,SUP-038,Audit Due — review required (339),2026-05-30T19:12:26,false,
ALT-300340,LOW_STOCK,low,SKU-00139,LOC-020,,Low Stock — review required (340),2026-06-01T08:12:26,false,
ALT-300341,CAPACITY_WARNING,LOW,,LOC-019,,Capacity Warning — review required (341),2026-06-07T05:12:26,true,2026-06-07T18:12:26.286150
ALT-300342,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (342),2026-06-06T08:12:26,false,
ALT-300343,CAPACITY_WARNING,MEDIUM,,LOC-016,,Capacity Warning — review required (343),2026-06-18T11:12:26,false,
ALT-300344,SUPPLIER_RISK,LOW,,,SUP-129,Supplier Risk — review required (344),2026-06-23T05:12:26,true,2026-06-24T16:12:26.286150
ALT-300345,CAPACITY_WARNING,CRITICAL,,LOC-019,,Capacity Warning — review required (345),2026-06-24T19:12:26,false,
ALT-300346,AUDIT_DUE,high,,,SUP-002,Audit Due — review required (346),2026-06-22T16:12:26,false,
ALT-300347,LOW_STOCK,MEDIUM,SKU-00379,LOC-003,,Low Stock — review required (347),2026-05-30T23:12:26,false,
ALT-300348,LOW_STOCK,LOW,SKU-00269,LOC-004,,Low Stock — review required (348),2026-06-01T21:12:26,false,
ALT-300349,AUDIT_DUE,CRITICAL,,,SUP-027,Audit Due — review required (349),2026-06-10T17:12:26,true,2026-06-11T09:12:26.286150
ALT-300350,EXPIRY_WARNING,CRITICAL,SKU-00136,,,Expiry Warning — review required (350),2026-05-27T07:12:26,true,2026-05-28T03:12:26.286150
ALT-300351,CAPACITY_WARNING,LOW,,LOC-014,,Capacity Warning — review required (351),2026-06-05T23:12:26,false,
ALT-300352,SUPPLIER_RISK,high,,,SUP-134,Supplier Risk — review required (352),2026-06-25T04:12:26,true,2026-06-26T12:12:26.286150
ALT-300353,SUPPLIER_RISK,low,,,SUP-177,Supplier Risk — review required (353),2026-06-05T06:12:26,false,
ALT-300354,SUPPLIER_RISK,CRITICAL,,,SUP-021,Supplier Risk — review required (354),2026-06-23T14:12:26,true,2026-06-24T19:12:26.286150
ALT-300355,CAPACITY_WARNING,LOW,,LOC-013,,Capacity Warning — review required (355),2026-05-27T14:12:26,false,
ALT-300356,EXPIRY_WARNING,HIGH,SKU-00445,,,Expiry Warning — review required (356),2026-06-04T06:12:26,true,2026-06-06T02:12:26.286150
ALT-300357,LOW_STOCK,HIGH,SKU-00198,LOC-002,,Low Stock — review required (357),2026-06-21T02:12:26,false,
ALT-300358,AUDIT_DUE,LOW,,,SUP-087,Audit Due — review required (358),2026-06-25T10:12:26,true,2026-06-26T18:12:26.286150
ALT-300359,EXPIRY_WARNING,HIGH,SKU-00025,,,Expiry Warning — review required (359),2026-06-20T00:12:26,false,
ALT-300360,EXPIRY_WARNING,MEDIUM,SKU-00041,,,Expiry Warning — review required (360),2026-06-07T22:12:26,false,
ALT-300361,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (361),2026-06-10T06:12:26,false,
ALT-300362,SHIPMENT_DELAY,LOW,,,,Shipment Delay — review required (362),2026-05-27T05:12:26,false,
ALT-300363,SUPPLIER_RISK,MEDIUM,,,SUP-049,Supplier Risk — review required (363),2026-06-19T03:12:26,true,2026-06-19T05:12:26.286150
ALT-300364,LOW_STOCK,HIGH,SKU-00345,LOC-015,,Low Stock — review required (364),2026-06-23T23:12:26,false,
ALT-300365,CAPACITY_WARNING,LOW,,LOC-015,,Capacity Warning — review required (365),2026-05-29T22:12:26,false,
ALT-300366,AUDIT_DUE,LOW,,,SUP-029,Audit Due — review required (366),2026-06-09T18:12:26,true,2026-06-10T03:12:26.286150
ALT-300367,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (367),2026-06-24T11:12:26,false,
ALT-300368,CAPACITY_WARNING,CRITICAL,,LOC-020,,Capacity Warning — review required (368),2026-05-29T16:12:26,true,2026-05-29T22:12:26.286150
ALT-300369,LOW_STOCK,high,SKU-00146,LOC-001,,Low Stock — review required (369),2026-06-19T19:12:26,false,
ALT-300370,EXPIRY_WARNING,LOW,SKU-00121,,,Expiry Warning — review required (370),2026-05-28T12:12:26,true,2026-05-28T23:12:26.286150
ALT-300371,CAPACITY_WARNING,MEDIUM,,LOC-008,,Capacity Warning — review required (371),2026-06-09T04:12:26,false,
ALT-300372,CAPACITY_WARNING,high,,LOC-007,,Capacity Warning — review required (372),2026-06-20T19:12:26,true,2026-06-22T00:12:26.286150
ALT-300373,LOW_STOCK,HIGH,SKU-00237,LOC-010,,Low Stock — review required (373),2026-06-19T15:12:26,true,2026-06-21T13:12:26.286150
ALT-300374,SUPPLIER_RISK,low,,,SUP-011,Supplier Risk — review required (374),2026-06-03T13:12:26,false,
ALT-300375,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (375),2026-06-14T20:12:26,false,
ALT-300376,SUPPLIER_RISK,HIGH,,,SUP-089,Supplier Risk — review required (376),2026-06-19T01:12:26,false,
ALT-300377,LOW_STOCK,CRITICAL,SKU-00126,LOC-002,,Low Stock — review required (377),2026-06-06T21:12:26,true,2026-06-07T08:12:26.286150
ALT-300378,EXPIRY_WARNING,high,SKU-00440,,,Expiry Warning — review required (378),2026-06-08T07:12:26,false,
ALT-300379,EXPIRY_WARNING,medium,SKU-00371,,,Expiry Warning — review required (379),2026-05-29T05:12:26,true,2026-05-31T04:12:26.286150
ALT-300380,LOW_STOCK,MEDIUM,SKU-00443,LOC-004,,Low Stock — review required (380),2026-06-22T17:12:26,false,
ALT-300381,CAPACITY_WARNING,CRITICAL,,LOC-001,,Capacity Warning — review required (381),2026-06-03T21:12:26,false,
ALT-300382,CAPACITY_WARNING,CRITICAL,,LOC-006,,Capacity Warning — review required (382),2026-06-25T12:12:26,false,
ALT-300383,EXPIRY_WARNING,critical,SKU-00107,,,Expiry Warning — review required (383),2026-06-24T14:12:26,true,2026-06-24T18:12:26.286150
ALT-300384,AUDIT_DUE,MEDIUM,,,SUP-196,Audit Due — review required (384),2026-06-04T06:12:26,false,
ALT-300385,CAPACITY_WARNING,MEDIUM,,LOC-019,,Capacity Warning — review required (385),2026-06-25T15:12:26,false,
ALT-300386,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (386),2026-06-02T21:12:26,true,2026-06-03T06:12:26.286150
ALT-300387,SUPPLIER_RISK,critical,,,SUP-062,Supplier Risk — review required (387),2026-06-08T16:12:26,true,2026-06-09T19:12:26.286150
ALT-300388,CAPACITY_WARNING,MEDIUM,,LOC-019,,Capacity Warning — review required (388),2026-06-21T19:12:26,false,
ALT-300389,LOW_STOCK,CRITICAL,SKU-00134,LOC-010,,Low Stock — review required (389),2026-06-25T13:12:26,true,2026-06-27T07:12:26.286150
ALT-300390,AUDIT_DUE,LOW,,,SUP-139,Audit Due — review required (390),2026-06-11T19:12:26,true,2026-06-13T04:12:26.286150
ALT-300391,CAPACITY_WARNING,low,,LOC-014,,Capacity Warning — review required (391),2026-06-17T08:12:26,true,2026-06-18T15:12:26.286150
ALT-300392,LOW_STOCK,CRITICAL,SKU-00119,LOC-011,,Low Stock — review required (392),2026-06-08T07:12:26,false,
ALT-300393,LOW_STOCK,critical,SKU-00182,LOC-001,,Low Stock — review required (393),2026-06-23T15:12:26,true,2026-06-24T13:12:26.286150
ALT-300394,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (394),2026-06-08T13:12:26,true,2026-06-10T02:12:26.286150
ALT-300395,SHIPMENT_DELAY,medium,,,,Shipment Delay — review required (395),2026-06-02T15:12:26,true,2026-06-04T10:12:26.286150
ALT-300396,SUPPLIER_RISK,HIGH,,,SUP-077,Supplier Risk — review required (396),2026-06-18T06:12:26,true,2026-06-18T17:12:26.286150
ALT-300397,LOW_STOCK,LOW,SKU-00265,LOC-012,,Low Stock — review required (397),2026-06-11T22:12:26,false,
ALT-300398,LOW_STOCK,CRITICAL,SKU-00034,LOC-019,,Low Stock — review required (398),2026-05-28T01:12:26,true,2026-05-29T18:12:26.286150
ALT-300399,AUDIT_DUE,MEDIUM,,,SUP-076,Audit Due — review required (399),2026-05-31T03:12:26,false,
ALT-300400,CAPACITY_WARNING,CRITICAL,,LOC-001,,Capacity Warning — review required (400),2026-06-15T14:12:26,true,2026-06-15T20:12:26.286150
ALT-300401,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (401),2026-06-13T11:12:26,true,2026-06-14T22:12:26.286150
ALT-300402,SHIPMENT_DELAY,high,,,,Shipment Delay — review required (402),2026-06-09T14:12:26,true,2026-06-11T12:12:26.286150
ALT-300403,CAPACITY_WARNING,critical,,LOC-005,,Capacity Warning — review required (403),2026-06-08T12:12:26,false,
ALT-300404,LOW_STOCK,HIGH,SKU-00435,LOC-013,,Low Stock — review required (404),2026-06-19T22:12:26,true,2026-06-20T16:12:26.286150
ALT-300405,EXPIRY_WARNING,low,SKU-00174,,,Expiry Warning — review required (405),2026-06-16T04:12:26,true,2026-06-18T01:12:26.286150
ALT-300406,SHIPMENT_DELAY,medium,,,,Shipment Delay — review required (406),2026-06-02T10:12:26,true,2026-06-02T12:12:26.286150
ALT-300407,AUDIT_DUE,HIGH,,,SUP-092,Audit Due — review required (407),2026-06-22T11:12:26,false,
ALT-300408,SHIPMENT_DELAY,HIGH,,,,Shipment Delay — review required (408),2026-05-27T16:12:26,false,
ALT-300409,SUPPLIER_RISK,medium,,,SUP-175,Supplier Risk — review required (409),2026-06-05T04:12:26,true,2026-06-05T18:12:26.286150
ALT-300410,SHIPMENT_DELAY,MEDIUM,,,,Shipment Delay — review required (410),2026-06-18T08:12:26,false,
ALT-300411,AUDIT_DUE,critical,,,SUP-039,Audit Due — review required (411),2026-06-05T23:12:26,false,
ALT-300412,SHIPMENT_DELAY,CRITICAL,,,,Shipment Delay — review required (412),2026-06-25T09:12:26,false,
ALT-300413,AUDIT_DUE,medium,,,SUP-009,Audit Due — review required (413),2026-06-24T08:12:26,false,
ALT-300414,LOW_STOCK,LOW,SKU-00168,LOC-009,,Low Stock — review required (414),2026-06-14T08:12:26,false,
ALT-300415,EXPIRY_WARNING,LOW,SKU-00003,,,Expiry Warning — review required (415),2026-05-30T05:12:26,false,
ALT-300416,CAPACITY_WARNING,high,,LOC-005,,Capacity Warning — review required (416),2026-06-25T22:12:26,true,2026-06-27T21:12:26.286150
ALT-300417,EXPIRY_WARNING,CRITICAL,SKU-90005,,,Expiry Warning — review required (417),2026-06-12T17:12:26,false,
