txn_id,sku,location_id,txn_type,quantity_kg,unit_cost_myr,operator_id,timestamp,reference_doc
TXN-200653,SKU-00222,LOC-020,ADJUST,58.0,491.66,OP-015,2026-05-30T21:43:13,DOC-6701
TXN-200654,SKU-00286,LOC-010,IN,110.0,303.99,OP-012,2026-05-22T19:43:13,DOC-4836
TXN-200655,SKU-00191,LOC-018,IN,107.0,19.65,OP-024,2026-05-23T16:43:13,DOC-1318
TXN-200656,SKU-00088,LOC-003,ADJUST,25.0,355.49,OP-009,2026-05-20T11:43:13,
TXN-200657,SKU-00060,LOC-009,OUT,6.0,637.29,OP-042,2026-06-14T07:43:13,DOC-6401
TXN-200658,SKU-00347,LOC-001,OUT,183.0,606.28,OP-027,2026-05-26T06:43:13,DOC-8736
TXN-200659,SKU-00274,LOC-009,IN,111.0,745.95,OP-013,2026-05-31T01:43:13,DOC-7861
TXN-200660,SKU-00336,LOC-019,WRITE_OFF,146.0,475.53,OP-018,2026-06-13T01:43:13,DOC-9787
TXN-200661,SKU-00386,LOC-008,OUT,66.0,72.31,OP-027,2026-06-12T11:43:13,
TXN-200662,SKU-00274,LOC-008,IN,192.0,487.26,OP-041,2026-05-27T23:43:13,DOC-3308
TXN-200663,SKU-00020,LOC-012,WRITE_OFF,135.0,587.48,OP-040,2026-06-14T03:43:13,
TXN-200664,SKU-00179,LOC-001,IN,121.0,694.08,OP-038,2026-06-12T23:43:13,DOC-3260
TXN-200665,SKU-00453,LOC-020,OUT,116.0,551.14,OP-022,2026-05-28T02:43:13,DOC-6889
TXN-200666,SKU-00362,LOC-016,IN,22.0,589.06,OP-039,2026-06-02T09:43:13,
TXN-200667,SKU-00317,LOC-005,ADJUST,30.0,497.90,OP-005,2026-06-02T07:43:13,
TXN-200668,SKU-00134,LOC-013,IN,63.0,347.24,OP-042,2026-06-06T05:43:13,DOC-6117
TXN-200669,SKU-00157,LOC-005,OUT,167.0,467.28,OP-019,2026-05-29T00:43:13,
TXN-200670,SKU-00072,LOC-002,IN,185.0,349.80,OP-017,2026-05-29T11:43:13,DOC-6160
TXN-200671,SKU-00490,LOC-020,IN,140.0,407.13,OP-023,2026-06-04T02:43:13,
TXN-200672,SKU-00437,LOC-020,IN,148.0,169.84,OP-019,2026-06-01T10:43:13,
TXN-200673,SKU-00126,LOC-015,OUT,8.0,403.64,OP-039,2026-06-13T04:43:13,
TXN-200674,SKU-00414,LOC-015,OUT,86.0,408.12,OP-040,2026-05-20T04:43:13,
TXN-200675,SKU-00452,LOC-012,WRITE_OFF,96.0,36.70,OP-031,2026-06-02T17:43:13,
TXN-200676,SKU-00069,LOC-017,ADJUST,142.0,656.62,OP-006,2026-06-14T08:43:13,DOC-6017
TXN-200677,SKU-00150,LOC-002,ADJUST,103.0,169.73,OP-004,2026-05-20T20:43:13,DOC-6770
TXN-200678,SKU-00045,LOC-018,OUT,57.0,257.11,OP-030,2026-06-09T20:43:13,
TXN-200679,SKU-00299,LOC-009,WRITE_OFF,160.0,729.37,OP-031,2026-06-09T07:43:13,DOC-4143
TXN-200680,SKU-00345,LOC-011,WRITE_OFF,149.0,691.50,OP-003,2026-06-14T19:43:13,DOC-9506
TXN-200681,SKU-00025,LOC-002,IN,137.0,148.18,OP-039,2026-06-06T09:43:13,DOC-6206
TXN-200682,SKU-00016,LOC-020,IN,184.0,379.78,OP-038,2026-05-17T12:43:13,DOC-4082
TXN-200683,SKU-00349,LOC-009,ADJUST,95.0,711.73,OP-009,2026-05-29T14:43:13,
TXN-200684,SKU-00029,LOC-004,OUT,194.0,183.25,OP-011,2026-06-03T02:43:13,DOC-5059
TXN-200685,SKU-00453,LOC-020,ADJUST,2.0,200.35,OP-041,2026-05-23T15:43:13,DOC-1588
TXN-200686,SKU-00104,LOC-017,ADJUST,11.0,772.03,OP-027,2026-05-24T18:43:13,
TXN-200687,SKU-00420,LOC-014,ADJUST,76.0,428.05,OP-015,2026-06-15T22:43:13,DOC-6673
TXN-200688,SKU-00344,LOC-014,OUT,82.0,783.19,OP-010,2026-06-09T00:43:13,DOC-6025
TXN-200689,SKU-00255,LOC-011,IN,39.0,276.20,OP-019,2026-05-21T22:43:13,
TXN-200690,SKU-00360,LOC-003,IN,3.0,189.17,OP-019,2026-06-16T01:43:13,DOC-1504
TXN-200691,SKU-00414,LOC-011,IN,45.0,271.20,OP-027,2026-06-05T04:43:13,DOC-1880
TXN-200692,SKU-00186,LOC-014,OUT,77.0,793.85,OP-019,2026-05-30T18:43:13,
TXN-200693,SKU-00121,LOC-004,IN,35.0,295.59,OP-014,2026-06-04T07:43:13,DOC-2599
TXN-200694,SKU-00290,LOC-011,OUT,58.0,594.03,OP-042,2026-06-06T12:43:13,DOC-9884
TXN-200695,SKU-00021,LOC-019,OUT,135.0,245.17,OP-048,2026-05-24T10:43:13,DOC-7744
TXN-200696,SKU-00350,LOC-006,ADJUST,82.0,576.00,OP-029,2026-06-06T06:43:13,DOC-9248
TXN-200697,SKU-00402,LOC-013,OUT,126.0,681.75,OP-001,2026-06-10T19:43:13,DOC-6675
TXN-200698,SKU-00349,LOC-004,OUT,61.0,444.55,OP-020,2026-05-29T22:43:13,DOC-6510
TXN-200699,SKU-00292,LOC-020,WRITE_OFF,120.0,513.29,OP-035,2026-05-23T12:43:13,DOC-2567
TXN-200700,SKU-00053,LOC-005,OUT,79.0,479.45,OP-009,2026-05-27T18:43:13,DOC-8991
TXN-200701,SKU-00158,LOC-013,OUT,163.0,346.36,OP-045,2026-06-08T09:43:13,
TXN-200702,SKU-00256,LOC-013,OUT,53.0,365.85,OP-003,2026-06-10T21:43:13,DOC-2915
TXN-200703,SKU-00430,LOC-003,IN,3.0,522.20,OP-010,2026-06-04T02:43:13,DOC-2095
TXN-200704,SKU-00426,LOC-019,ADJUST,120.0,489.45,OP-043,2026-06-13T08:43:13,DOC-8663
TXN-200705,SKU-00288,LOC-018,OUT,61.0,616.86,OP-014,2026-05-25T07:43:13,DOC-5171
TXN-200706,SKU-00268,LOC-015,OUT,49.0,204.71,OP-037,2026-05-23T19:43:13,DOC-3274
TXN-200707,SKU-00182,LOC-013,OUT,116.0,769.03,OP-026,2026-06-03T13:43:13,
TXN-200708,SKU-00112,LOC-001,ADJUST,122.0,319.28,OP-036,2026-06-05T23:43:13,
TXN-200709,SKU-00114,LOC-017,ADJUST,78.0,732.99,OP-042,2026-05-26T00:43:13,DOC-9337
TXN-200710,SKU-00077,LOC-020,IN,145.0,521.19,OP-029,2026-05-18T03:43:13,
TXN-200711,SKU-00377,LOC-017,WRITE_OFF,118.0,425.63,OP-006,2026-05-30T01:43:13,DOC-1311
TXN-200712,SKU-00090,LOC-014,ADJUST,134.0,271.41,OP-001,2026-05-25T01:43:13,DOC-4997
TXN-200713,SKU-00302,LOC-011,OUT,193.0,774.77,OP-012,2026-06-02T17:43:13,DOC-2081
TXN-200714,SKU-00340,LOC-010,IN,91.0,105.25,OP-039,2026-06-03T04:43:13,DOC-3995
TXN-200715,SKU-00479,LOC-003,OUT,133.0,645.37,OP-001,2026-05-19T03:43:13,DOC-7159
TXN-200716,SKU-00401,LOC-004,OUT,21.0,94.58,OP-001,2026-06-15T05:43:13,DOC-9804
TXN-200717,SKU-00303,LOC-002,IN,57.0,574.31,OP-010,2026-05-18T22:43:13,
TXN-200718,SKU-00214,LOC-006,ADJUST,76.0,583.37,OP-001,2026-05-17T09:43:13,DOC-8264
TXN-200719,SKU-00268,LOC-013,ADJUST,93.0,453.98,OP-049,2026-05-26T07:43:13,DOC-3576
TXN-200720,SKU-00491,LOC-005,IN,50.0,784.53,OP-012,2026-05-29T05:43:13,DOC-5516
TXN-200721,SKU-00176,LOC-002,OUT,137.0,552.32,OP-036,2026-05-30T06:43:13,
TXN-200722,SKU-00295,LOC-003,OUT,173.0,602.08,OP-009,2026-06-15T12:43:13,DOC-4554
TXN-200723,SKU-00083,LOC-018,WRITE_OFF,42.0,376.87,OP-031,2026-05-22T09:43:13,DOC-5568
TXN-200724,SKU-00040,LOC-003,IN,144.0,590.09,OP-042,2026-06-09T16:43:13,DOC-8477
TXN-200725,SKU-00477,LOC-002,OUT,126.0,490.16,OP-047,2026-05-18T09:43:13,DOC-7972
TXN-200726,SKU-00250,LOC-012,OUT,20.0,569.65,OP-024,2026-05-24T19:43:13,DOC-8913
TXN-200727,SKU-00451,LOC-012,OUT,62.0,773.34,OP-033,2026-06-09T13:43:13,DOC-7802
TXN-200728,SKU-00478,LOC-007,IN,131.0,337.60,OP-050,2026-05-24T13:43:13,DOC-8179
TXN-200729,SKU-00369,LOC-004,WRITE_OFF,149.0,76.86,OP-009,2026-05-19T18:43:13,DOC-3282
TXN-200730,SKU-00117,LOC-001,IN,140.0,663.55,OP-004,2026-05-26T19:43:13,DOC-4188
TXN-200731,SKU-00003,LOC-010,IN,2.0,223.89,OP-027,2026-06-14T22:43:13,DOC-5446
TXN-200732,SKU-00484,LOC-020,WRITE_OFF,193.0,678.67,OP-015,2026-05-29T12:43:13,
TXN-200733,SKU-00092,LOC-008,OUT,159.0,164.11,OP-018,2026-05-31T08:43:13,DOC-5055
TXN-200734,SKU-00367,LOC-020,OUT,34.0,548.20,OP-033,2026-05-24T15:43:13,
TXN-200735,SKU-00081,LOC-015,IN,187.0,487.96,OP-001,2026-06-05T00:43:13,
TXN-200736,SKU-00332,LOC-005,WRITE_OFF,22.0,146.18,OP-036,2026-05-25T09:43:13,
TXN-200737,SKU-00492,LOC-009,OUT,113.0,63.95,OP-046,2026-06-09T00:43:13,DOC-1872
TXN-200738,SKU-00250,LOC-012,IN,147.0,375.00,OP-013,2026-06-14T01:43:13,DOC-4164
TXN-200739,SKU-00378,LOC-014,ADJUST,3.0,78.28,OP-007,2026-05-22T08:43:13,DOC-4988
TXN-200740,SKU-00424,LOC-008,IN,176.0,64.23,OP-033,2026-05-25T15:43:13,DOC-9144
TXN-200741,SKU-00485,LOC-019,ADJUST,107.0,107.90,OP-008,2026-06-15T12:43:13,DOC-7099
TXN-200742,SKU-00176,LOC-003,WRITE_OFF,158.0,257.71,OP-012,2026-06-04T22:43:13,
TXN-200743,SKU-00395,LOC-003,OUT,189.0,133.72,OP-007,2026-05-19T05:43:13,DOC-6566
TXN-200744,SKU-00028,LOC-014,IN,21.0,796.30,OP-031,2026-05-23T08:43:13,
TXN-200745,SKU-00030,LOC-006,OUT,115.0,49.96,OP-021,2026-05-28T15:43:13,DOC-8612
TXN-200746,SKU-00252,LOC-017,IN,40.0,445.76,OP-008,2026-06-08T08:43:13,DOC-8272
TXN-200747,SKU-00160,LOC-004,IN,99.0,217.57,OP-050,2026-05-18T08:43:13,DOC-3984
TXN-200748,SKU-00425,LOC-018,OUT,185.0,188.04,OP-050,2026-05-25T22:43:13,DOC-4442
TXN-200749,SKU-00312,LOC-020,IN,105.0,608.31,OP-048,2026-06-03T03:43:13,
TXN-200750,SKU-00256,LOC-013,IN,51.0,365.85,OP-044,2026-06-10T16:43:13,DOC-5680
TXN-200751,SKU-00324,LOC-020,IN,27.0,416.47,OP-030,2026-05-22T03:43:13,
TXN-200752,SKU-00133,LOC-016,OUT,164.0,121.94,OP-025,2026-06-08T04:43:13,DOC-7441
TXN-200753,SKU-00374,LOC-014,OUT,175.0,108.29,OP-039,2026-05-23T15:43:13,DOC-3166
TXN-200754,SKU-00259,LOC-003,ADJUST,6.0,630.07,OP-015,2026-05-18T05:43:13,DOC-9369
TXN-200755,SKU-00337,LOC-014,IN,53.0,568.45,OP-048,2026-06-12T07:43:13,DOC-1452
TXN-200756,SKU-00316,LOC-004,IN,142.0,123.10,OP-017,2026-06-04T13:43:13,DOC-1706
TXN-200757,SKU-00475,LOC-010,OUT,44.0,363.17,OP-015,2026-06-08T10:43:13,DOC-2091
TXN-200758,SKU-00477,LOC-002,ADJUST,164.0,490.16,OP-043,2026-06-07T16:43:13,DOC-7208
TXN-200759,SKU-00029,LOC-017,ADJUST,76.0,612.66,OP-037,2026-06-15T22:43:13,DOC-9538
TXN-200760,SKU-00256,LOC-016,OUT,128.0,115.71,OP-019,2026-06-15T17:43:13,
TXN-200761,SKU-00494,LOC-007,IN,131.0,228.05,OP-046,2026-05-20T21:43:13,DOC-6528
TXN-200762,SKU-00075,LOC-014,IN,135.0,419.06,OP-036,2026-05-23T14:43:13,DOC-3682
TXN-200763,SKU-00026,LOC-018,IN,194.0,224.66,OP-017,2026-05-17T09:43:13,DOC-9015
TXN-200764,SKU-00185,LOC-004,IN,173.0,136.37,OP-005,2026-06-07T07:43:13,DOC-4402
TXN-200765,SKU-00051,LOC-008,IN,73.0,59.91,OP-031,2026-06-06T16:43:13,
TXN-200766,SKU-00192,LOC-019,IN,99.0,206.17,OP-018,2026-06-11T18:43:13,
TXN-200767,SKU-00183,LOC-007,IN,37.0,771.16,OP-031,2026-06-05T18:43:13,DOC-2547
TXN-200768,SKU-00068,LOC-001,IN,125.0,332.83,OP-050,2026-06-08T12:43:13,DOC-4467
TXN-200769,SKU-00161,LOC-020,ADJUST,41.0,233.42,OP-048,2026-06-14T06:43:13,
TXN-200770,SKU-00200,LOC-010,IN,188.0,554.17,OP-027,2026-05-23T21:43:13,
TXN-200771,SKU-00371,LOC-011,OUT,68.0,277.10,OP-039,2026-06-07T14:43:13,
TXN-200772,SKU-00278,LOC-003,ADJUST,131.0,784.36,OP-032,2026-05-28T15:43:13,
TXN-200773,SKU-00053,LOC-019,OUT,196.0,392.49,OP-032,2026-05-19T08:43:13,DOC-3358
TXN-200774,SKU-00308,LOC-011,IN,67.0,755.62,OP-029,2026-06-09T00:43:13,
TXN-200775,SKU-00116,LOC-018,ADJUST,68.0,732.07,OP-024,2026-06-14T00:43:13,
TXN-200776,SKU-00024,LOC-011,OUT,172.0,127.69,OP-028,2026-06-10T02:43:13,
TXN-200777,SKU-00271,LOC-008,IN,161.0,24.72,OP-029,2026-06-09T23:43:13,DOC-3313
TXN-200778,SKU-00253,LOC-016,OUT,138.0,444.57,OP-004,2026-06-09T21:43:13,DOC-7909
TXN-200779,SKU-00413,LOC-008,OUT,4.0,205.22,OP-004,2026-05-27T12:43:13,DOC-1900
TXN-200780,SKU-00202,LOC-019,IN,69.0,776.37,OP-037,2026-05-31T14:43:13,DOC-6158
TXN-200781,SKU-00179,LOC-009,ADJUST,60.0,195.75,OP-020,2026-06-07T12:43:13,DOC-1469
TXN-200782,SKU-00238,LOC-006,OUT,111.0,569.05,OP-033,2026-05-25T22:43:13,DOC-1381
TXN-200783,SKU-00205,LOC-003,OUT,118.0,484.69,OP-027,2026-06-12T19:43:13,DOC-3296
TXN-200784,SKU-00309,LOC-008,WRITE_OFF,63.0,25.81,OP-015,2026-06-09T00:43:13,DOC-1966
TXN-200785,SKU-00407,LOC-005,IN,27.0,631.27,OP-032,2026-05-17T17:43:13,DOC-7421
TXN-200786,SKU-00408,LOC-018,IN,62.0,738.11,OP-009,2026-06-06T07:43:13,
TXN-200787,SKU-00414,LOC-017,OUT,94.0,305.56,OP-030,2026-06-14T22:43:13,
TXN-200788,SKU-00419,LOC-019,ADJUST,111.0,484.84,OP-040,2026-06-12T15:43:13,DOC-5888
TXN-200789,SKU-00298,LOC-014,OUT,172.0,178.52,OP-029,2026-06-09T13:43:13,
TXN-200790,SKU-00120,LOC-002,OUT,41.0,479.39,OP-019,2026-06-15T01:43:13,DOC-4729
TXN-200791,SKU-00240,LOC-001,OUT,41.0,7.36,OP-002,2026-05-20T16:43:13,
TXN-200792,SKU-00481,LOC-019,OUT,112.0,384.33,OP-020,2026-05-31T21:43:13,DOC-9258
TXN-200793,SKU-00127,LOC-006,IN,193.0,738.59,OP-001,2026-06-04T21:43:13,DOC-2091
TXN-200794,SKU-00484,LOC-005,IN,30.0,551.55,OP-012,2026-06-06T05:43:13,DOC-3473
TXN-200795,SKU-00185,LOC-004,ADJUST,111.0,136.37,OP-045,2026-06-09T12:43:13,
TXN-200796,SKU-00003,LOC-008,OUT,177.0,376.86,OP-008,2026-06-07T21:43:13,DOC-8378
TXN-200797,SKU-00429,LOC-011,IN,37.0,476.88,OP-038,2026-06-14T17:43:13,
TXN-200798,SKU-00357,LOC-002,IN,99.0,310.62,OP-035,2026-05-22T03:43:13,
TXN-200799,SKU-00426,LOC-013,OUT,197.0,176.32,OP-042,2026-05-18T20:43:13,DOC-4221
TXN-200800,SKU-00172,LOC-018,OUT,37.0,238.77,OP-016,2026-05-27T17:43:13,
TXN-200801,SKU-00217,LOC-005,OUT,136.0,259.02,OP-038,2026-06-04T17:43:13,DOC-8568
TXN-200802,SKU-00423,LOC-009,OUT,66.0,167.81,OP-045,2026-05-19T13:43:13,DOC-3337
TXN-200803,SKU-00321,LOC-011,OUT,108.0,300.28,OP-032,2026-05-21T10:43:13,DOC-1556
TXN-200804,SKU-00389,LOC-004,OUT,93.0,3.34,OP-001,2026-06-05T18:43:13,DOC-7502
TXN-200805,SKU-00302,LOC-014,OUT,172.0,520.66,OP-046,2026-06-11T05:43:13,
TXN-200806,SKU-00040,LOC-018,IN,167.0,473.29,OP-011,2026-06-13T22:43:13,DOC-8255
TXN-200807,SKU-00483,LOC-012,IN,63.0,261.93,OP-008,2026-06-11T15:43:13,DOC-7683
TXN-200808,SKU-00310,LOC-003,IN,80.0,648.23,OP-028,2026-06-08T05:43:13,DOC-8613
TXN-200809,SKU-00200,LOC-007,OUT,145.0,447.37,OP-009,2026-05-28T09:43:13,DOC-4871
TXN-200810,SKU-00008,LOC-017,IN,154.0,343.46,OP-020,2026-05-31T13:43:13,DOC-5031
TXN-200811,SKU-00340,LOC-003,OUT,191.0,481.47,OP-039,2026-05-18T16:43:13,DOC-6449
TXN-200812,SKU-00410,LOC-018,ADJUST,134.0,381.64,OP-016,2026-05-27T17:43:13,DOC-3908
TXN-200813,SKU-00112,LOC-007,IN,185.0,785.51,OP-041,2026-06-06T05:43:13,DOC-9562
TXN-200814,SKU-00127,LOC-019,IN,81.0,762.96,OP-037,2026-05-25T22:43:13,
TXN-200815,SKU-00158,LOC-016,IN,146.0,705.03,OP-013,2026-06-14T11:43:13,
TXN-200816,SKU-00491,LOC-017,OUT,68.0,328.01,OP-006,2026-05-24T08:43:13,DOC-7539
TXN-200817,SKU-00494,LOC-017,OUT,185.0,350.92,OP-028,2026-05-30T01:43:13,DOC-4656
TXN-200818,SKU-00433,LOC-020,OUT,1.0,754.17,OP-009,2026-06-05T03:43:13,DOC-9659
TXN-200819,SKU-00151,LOC-011,ADJUST,106.0,348.35,OP-047,2026-06-12T01:43:13,DOC-4626
TXN-200820,SKU-00124,LOC-001,IN,9.0,326.55,OP-008,2026-05-26T09:43:13,
TXN-200821,SKU-00028,LOC-018,OUT,175.0,67.93,OP-008,2026-06-09T12:43:13,DOC-1135
TXN-200822,SKU-00048,LOC-006,OUT,43.0,637.63,OP-015,2026-05-24T16:43:13,DOC-4750
TXN-200823,SKU-00346,LOC-001,ADJUST,176.0,605.40,OP-041,2026-06-04T09:43:13,DOC-6378
TXN-200824,SKU-00113,LOC-012,OUT,72.0,255.80,OP-016,2026-05-18T03:43:13,DOC-7691
TXN-200825,SKU-00214,LOC-007,OUT,84.0,305.67,OP-033,2026-05-23T09:43:13,
TXN-200826,SKU-00033,LOC-008,ADJUST,23.0,416.13,OP-019,2026-06-13T12:43:13,
TXN-200827,SKU-00371,LOC-011,IN,117.0,777.44,OP-014,2026-06-09T22:43:13,DOC-7114
TXN-200828,SKU-00174,LOC-006,WRITE_OFF,134.0,791.35,OP-050,2026-05-30T01:43:13,
TXN-200829,SKU-00208,LOC-004,OUT,145.0,125.09,OP-004,2026-06-06T17:43:13,DOC-1898
TXN-200830,SKU-00262,LOC-011,IN,111.0,310.88,OP-026,2026-05-24T10:43:13,DOC-1428
TXN-200831,SKU-00263,LOC-018,WRITE_OFF,180.0,293.14,OP-013,2026-05-24T22:43:13,DOC-5424
TXN-200832,SKU-00385,LOC-004,IN,36.0,785.29,OP-039,2026-05-31T08:43:13,
TXN-200833,SKU-00172,LOC-014,OUT,194.0,259.06,OP-022,2026-05-25T19:43:13,DOC-7483
TXN-200834,SKU-00460,LOC-016,OUT,35.0,454.20,OP-034,2026-06-03T22:43:13,DOC-9840
TXN-200835,SKU-00153,LOC-010,IN,77.0,233.07,OP-043,2026-06-12T13:43:13,DOC-7855
TXN-200836,SKU-00228,LOC-015,OUT,62.0,156.59,OP-031,2026-06-05T06:43:13,DOC-6788
TXN-200837,SKU-00478,LOC-015,IN,55.0,68.09,OP-006,2026-05-18T00:43:13,
TXN-200838,SKU-00264,LOC-016,OUT,178.0,623.53,OP-011,2026-06-07T08:43:13,DOC-9478
TXN-200839,SKU-00098,LOC-020,IN,104.0,343.26,OP-014,2026-06-01T03:43:13,DOC-5647
TXN-200840,SKU-00078,LOC-013,IN,33.0,330.71,OP-018,2026-05-24T06:43:13,DOC-2428
TXN-200841,SKU-00378,LOC-014,OUT,39.0,78.28,OP-029,2026-05-19T03:43:13,
TXN-200842,SKU-00042,LOC-013,OUT,153.0,543.21,OP-035,2026-06-08T19:43:13,
TXN-200843,SKU-00438,LOC-001,IN,124.0,676.07,OP-031,2026-05-19T15:43:13,DOC-3773
TXN-200844,SKU-00267,LOC-016,OUT,27.0,535.88,OP-034,2026-06-02T10:43:13,DOC-9838
TXN-200845,SKU-00060,LOC-011,OUT,97.0,242.20,OP-049,2026-06-07T03:43:13,DOC-1732
TXN-200846,SKU-00007,LOC-015,OUT,100.0,291.94,OP-004,2026-05-30T15:43:13,DOC-4828
TXN-200847,SKU-00380,LOC-004,IN,84.0,171.21,OP-020,2026-06-01T14:43:13,
TXN-200848,SKU-00433,LOC-002,OUT,2.0,665.72,OP-039,2026-05-21T15:43:13,
TXN-200849,SKU-00017,LOC-007,IN,50.0,57.27,OP-007,2026-06-13T09:43:13,DOC-4062
TXN-200850,SKU-00056,LOC-008,OUT,130.0,66.42,OP-022,2026-05-25T17:43:13,DOC-6636
TXN-200851,SKU-00173,LOC-018,IN,43.0,31.03,OP-015,2026-05-20T12:43:13,DOC-7892
TXN-200852,SKU-00329,LOC-012,OUT,128.0,158.49,OP-005,2026-05-31T22:43:13,
TXN-200853,SKU-00408,LOC-001,OUT,186.0,468.61,OP-010,2026-06-11T13:43:13,
TXN-200854,SKU-00354,LOC-010,OUT,139.0,371.73,OP-011,2026-06-14T17:43:13,DOC-6500
TXN-200855,SKU-00020,LOC-012,ADJUST,77.0,587.48,OP-025,2026-06-11T12:43:13,DOC-9445
TXN-200856,SKU-00296,LOC-010,OUT,11.0,701.05,OP-043,2026-06-04T20:43:13,
TXN-200857,SKU-00483,LOC-013,OUT,17.0,393.87,OP-011,2026-06-01T17:43:13,DOC-2076
TXN-200858,SKU-00015,LOC-003,OUT,150.0,777.91,OP-023,2026-06-14T12:43:13,DOC-9173
TXN-200859,SKU-00125,LOC-017,OUT,55.0,585.70,OP-046,2026-05-19T02:43:13,DOC-7546
TXN-200860,SKU-00051,LOC-010,WRITE_OFF,115.0,619.55,OP-028,2026-05-29T19:43:13,DOC-4574
TXN-200861,SKU-00010,LOC-005,ADJUST,20.0,557.24,OP-047,2026-05-29T08:43:13,DOC-8712
TXN-200862,SKU-00322,LOC-006,WRITE_OFF,71.0,37.15,OP-049,2026-05-29T15:43:13,DOC-5483
TXN-200863,SKU-00498,LOC-004,ADJUST,153.0,557.66,OP-019,2026-06-01T17:43:13,DOC-4911
TXN-200864,SKU-00310,LOC-008,IN,166.0,458.80,OP-047,2026-06-06T22:43:13,DOC-6032
TXN-200865,SKU-00112,LOC-016,OUT,40.0,556.05,OP-047,2026-06-06T12:43:13,DOC-7209
TXN-200866,SKU-00037,LOC-019,IN,157.0,759.06,OP-006,2026-06-11T14:43:13,DOC-2279
TXN-200867,SKU-00031,LOC-013,OUT,146.0,425.97,OP-042,2026-06-13T17:43:13,DOC-5683
TXN-200868,SKU-00114,LOC-012,WRITE_OFF,70.0,245.03,OP-023,2026-05-28T05:43:13,DOC-4806
TXN-200869,SKU-00143,LOC-020,OUT,129.0,718.58,OP-011,2026-05-28T10:43:13,
TXN-200870,SKU-00287,LOC-018,OUT,99.0,402.77,OP-022,2026-06-05T04:43:13,DOC-3953
TXN-200871,SKU-00287,LOC-016,IN,1.0,580.27,OP-044,2026-06-08T16:43:13,
TXN-200872,SKU-00005,LOC-006,OUT,88.0,157.05,OP-027,2026-05-31T08:43:13,DOC-1530
TXN-200873,SKU-00203,LOC-017,IN,183.0,227.84,OP-006,2026-05-27T10:43:13,DOC-7056
TXN-200874,SKU-00251,LOC-013,IN,170.0,721.02,OP-025,2026-06-12T17:43:13,
TXN-200875,SKU-00254,LOC-004,ADJUST,21.0,275.82,OP-044,2026-06-03T09:43:13,DOC-9527
TXN-200876,SKU-00447,LOC-004,OUT,34.0,640.57,OP-050,2026-06-06T08:43:13,DOC-5050
TXN-200877,SKU-00472,LOC-004,ADJUST,37.0,591.84,OP-049,2026-06-01T14:43:13,DOC-7739
TXN-200878,SKU-00143,LOC-003,IN,56.0,170.19,OP-015,2026-06-04T15:43:13,DOC-7722
TXN-200879,SKU-00493,LOC-019,IN,67.0,75.37,OP-005,2026-06-04T17:43:13,DOC-7478
TXN-200880,SKU-00224,LOC-005,IN,72.0,775.75,OP-030,2026-06-05T19:43:13,
TXN-200881,SKU-00049,LOC-005,OUT,143.0,282.27,OP-030,2026-06-03T18:43:13,DOC-9745
TXN-200882,SKU-00310,LOC-003,OUT,47.0,648.23,OP-039,2026-06-03T22:43:13,DOC-3839
TXN-200883,SKU-00162,LOC-013,IN,68.0,520.84,OP-009,2026-05-26T21:43:13,DOC-2559
TXN-200884,SKU-00096,LOC-018,WRITE_OFF,102.0,377.44,OP-032,2026-05-28T08:43:13,DOC-4963
TXN-200885,SKU-00112,LOC-010,OUT,14.0,770.31,OP-035,2026-05-24T15:43:13,DOC-6422
TXN-200886,SKU-00273,LOC-009,IN,47.0,229.73,OP-037,2026-05-25T12:43:13,
TXN-200887,SKU-00269,LOC-007,IN,50.0,74.91,OP-013,2026-05-25T02:43:13,DOC-9170
TXN-200888,SKU-00449,LOC-004,IN,153.0,239.59,OP-016,2026-05-17T02:43:13,
TXN-200889,SKU-00168,LOC-005,IN,142.0,203.98,OP-042,2026-06-07T18:43:13,DOC-4937
TXN-200890,SKU-00103,LOC-005,OUT,148.0,668.00,OP-015,2026-05-29T06:43:13,DOC-4209
TXN-200891,SKU-00192,LOC-009,ADJUST,111.0,777.06,OP-001,2026-06-15T01:43:13,DOC-3375
TXN-200892,SKU-00195,LOC-003,ADJUST,160.0,786.05,OP-023,2026-05-17T16:43:13,DOC-5221
TXN-200893,SKU-00458,LOC-007,IN,125.0,61.84,OP-011,2026-06-08T19:43:13,
TXN-200894,SKU-00027,LOC-005,ADJUST,35.0,307.77,OP-013,2026-06-14T05:43:13,DOC-7750
TXN-200895,SKU-00352,LOC-004,IN,75.0,321.65,OP-026,2026-06-13T14:43:13,DOC-5159
TXN-200896,SKU-00436,LOC-019,OUT,152.0,23.36,OP-007,2026-05-21T23:43:13,DOC-3480
TXN-200897,SKU-00411,LOC-012,OUT,61.0,465.12,OP-030,2026-06-01T05:43:13,DOC-9084
TXN-200898,SKU-00002,LOC-013,OUT,54.0,47.11,OP-002,2026-05-28T03:43:13,DOC-3581
TXN-200899,SKU-00308,LOC-007,IN,72.0,296.69,OP-003,2026-05-31T01:43:13,DOC-3208
TXN-200900,SKU-00122,LOC-006,OUT,127.0,280.36,OP-005,2026-06-10T11:43:13,DOC-6165
TXN-200901,SKU-00443,LOC-016,IN,178.0,560.23,OP-048,2026-05-27T15:43:13,
TXN-200902,SKU-00084,LOC-010,ADJUST,149.0,569.24,OP-009,2026-05-27T17:43:13,DOC-5947
